age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,housing_1,housing_2,loan_1,loan_2,contact_1,contact_2,contact_3,day,month,duration,campaign,previous,poutcome_1,poutcome_2,poutcome_3,poutcome_4,y
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,18,7.0,0.0375,2,0,1,0,0,0,0
42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,20,6.0,0.005,7,0,1,0,0,0,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,20,11.0,0.015277777777777777,1,0,1,0,0,0,0
49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,18,6.0,0.03277777777777778,1,0,1,0,0,0,0
25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,27,3.0,0.09638888888888889,2,0,1,0,0,0,1
47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,6,5.0,0.029166666666666667,2,0,1,0,0,0,0
62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,28,8.0,0.01,1,0,1,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,18,8.0,0.056666666666666664,7,0,1,0,0,0,0
40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,6,5.0,0.14027777777777778,1,0,1,0,0,0,0
60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,6,5.0,0.2861111111111111,1,0,1,0,0,0,1
59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,4,5.0,0.03361111111111111,5,0,1,0,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,18,,0.10111111111111111,3,0,1,0,0,0,1
23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,14,10.0,0.023333333333333334,1,1,0,0,1,0,1
60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,29,8.0,0.06527777777777778,2,0,1,0,0,0,0
60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,22,3.0,0.06888888888888889,1,10,0,0,1,0,1
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,9,2.0,0.003611111111111111,11,0,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,20,6.0,0.0025,18,0,1,0,0,0,0
63,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,30,11.0,0.09361111111111112,3,0,1,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20,5.0,0.03888888888888889,1,0,1,0,0,0,0
29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,23,5.0,0.02722222222222222,1,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,19,11.0,0.06194444444444445,4,0,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,19,5.0,0.03111111111111111,7,0,1,0,0,0,0
57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,19,11.0,0.02638888888888889,3,0,1,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,27,5.0,0.021388888888888888,1,0,1,0,0,0,0
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5,6.0,0.05472222222222222,1,0,1,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,11,7.0,0.058333333333333334,2,0,1,0,0,0,0
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,21,11.0,0.0225,1,0,1,0,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,20,10.0,0.0019444444444444444,1,0,1,0,0,0,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,15,5.0,0.009444444444444445,1,3,0,0,0,1,0
28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,10,3.0,0.025833333333333333,1,0,1,0,0,0,1
54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,22,3.0,0.06166666666666667,1,6,0,0,0,1,1
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,23,7.0,0.034722222222222224,1,3,0,0,1,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,2.0,0.029166666666666667,1,0,1,0,0,0,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,8,8.0,0.10055555555555555,4,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,12,8.0,0.09916666666666667,1,2,0,0,1,0,1
50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,7,5.0,0.04138888888888889,1,1,0,1,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,6,6.0,0.08444444444444445,2,0,1,0,0,0,0
44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,9,6.0,0.01611111111111111,1,0,1,0,0,0,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,4,8.0,0.08138888888888889,1,2,0,0,0,1,1
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,11,8.0,0.030833333333333334,2,0,1,0,0,0,0
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,6.0,0.1461111111111111,2,0,1,0,0,0,1
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,11,8.0,0.025277777777777777,1,0,1,0,0,0,0
45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,21,11.0,0.006111111111111111,2,4,0,1,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,11,5.0,0.075,2,1,0,1,0,0,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,12,5.0,0.1297222222222222,5,0,1,0,0,0,0
69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,22,4.0,0.03833333333333333,2,0,1,0,0,0,1
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,5.0,0.15694444444444444,1,0,1,0,0,0,1
26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,12,5.0,0.03305555555555555,1,5,0,1,0,0,0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,17,6.0,0.034166666666666665,1,0,1,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,19,11.0,0.06777777777777778,1,8,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,25,7.0,0.0661111111111111,1,0,1,0,0,0,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,19,6.0,0.007222222222222222,2,0,1,0,0,0,0
60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,16,8.0,0.08833333333333333,2,0,1,0,0,0,1
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,18,11.0,0.05555555555555555,1,0,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,23,5.0,0.021666666666666667,10,0,1,0,0,0,0
46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,20,8.0,0.013888888888888888,2,0,1,0,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,25,5.0,0.035555555555555556,1,0,1,0,0,0,0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6,5.0,0.03888888888888889,2,0,1,0,0,0,0
69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,4,11.0,0.028055555555555556,1,0,1,0,0,0,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,9,2.0,0.22694444444444445,5,0,1,0,0,0,0
58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,17,7.0,0.03027777777777778,3,0,1,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,9,2.0,0.019166666666666665,4,0,1,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19,5.0,0.07361111111111111,5,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,21,11.0,0.08888888888888889,2,0,1,0,0,0,0
44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,20,11.0,0.07944444444444444,6,2,0,1,0,0,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,3,2.0,0.03111111111111111,1,0,1,0,0,0,0
35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,17,4.0,0.24027777777777778,1,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,29,8.0,0.01972222222222222,24,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,12,8.0,0.03333333333333333,2,0,1,0,0,0,0
35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,6,8.0,0.09944444444444445,2,0,1,0,0,0,0
42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,14,7.0,0.10694444444444444,3,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,6.0,0.12944444444444445,2,0,1,0,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,23,5.0,0.04138888888888889,1,0,1,0,0,0,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,4,6.0,0.03722222222222222,2,0,1,0,0,0,0
56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,3,7.0,0.05611111111111111,2,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,3,7.0,0.10416666666666667,3,0,1,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6,6.0,0.014444444444444444,4,0,1,0,0,0,0
35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,5,5.0,0.01611111111111111,1,0,1,0,0,0,0
40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,8,8.0,0.07166666666666667,2,0,1,0,0,0,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,15,5.0,0.2361111111111111,6,0,1,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,30,6.0,0.1661111111111111,4,5,0,1,0,0,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,13,10.0,0.07916666666666666,1,1,0,0,0,1,0
48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,8,8.0,0.04138888888888889,2,0,1,0,0,0,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,6.0,0.03888888888888889,3,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,13,5.0,0.11277777777777778,5,1,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,20,5.0,0.06527777777777778,2,0,1,0,0,0,0
55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,8,5.0,0.01861111111111111,2,0,1,0,0,0,0
55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,4,8.0,0.01888888888888889,1,0,1,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,6,9.0,0.009722222222222222,1,0,1,0,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,2,6.0,0.13,8,0,1,0,0,0,0
30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,21,8.0,0.10527777777777778,1,0,1,0,0,0,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,25,3.0,0.06416666666666666,1,1,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,21,11.0,0.12,2,1,0,0,0,1,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,21,7.0,0.05527777777777778,3,0,1,0,0,0,0
44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,7.0,0.20083333333333334,2,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,24,7.0,0.06027777777777778,9,0,1,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,9,7.0,0.04833333333333333,7,0,1,0,0,0,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,16,4.0,0.18,1,1,0,0,0,1,1
48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,14,5.0,0.08666666666666667,5,0,1,0,0,0,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,15,7.0,0.30083333333333334,2,0,1,0,0,0,0
34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,26,5.0,0.01611111111111111,1,0,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,8,7.0,0.05333333333333334,1,0,1,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,11,6.0,0.1288888888888889,2,0,1,0,0,0,0
52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,17,4.0,0.11166666666666666,1,2,0,1,0,0,0
46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,17,6.0,0.13416666666666666,1,0,1,0,0,0,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,27,5.0,0.06166666666666667,2,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,8,5.0,0.026111111111111113,1,0,1,0,0,0,0
45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,20,11.0,0.013333333333333334,3,0,1,0,0,0,0
46,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,27,8.0,0.05472222222222222,6,0,1,0,0,0,0
43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,3,2.0,0.10055555555555555,2,0,1,0,0,0,0
40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,13,8.0,0.027777777777777776,2,0,1,0,0,0,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21,11.0,0.06111111111111111,2,0,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,4,7.0,0.07027777777777777,1,0,1,0,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,22,7.0,0.1175,1,0,1,0,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,7,5.0,0.065,1,2,0,1,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,12,8.0,0.0825,3,0,1,0,0,0,0
57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,2.0,0.09527777777777778,4,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,23,5.0,0.0925,2,0,1,0,0,0,0
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,2.0,0.01361111111111111,1,0,1,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,9,6.0,0.014444444444444444,1,0,1,0,0,0,0
37,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,18,7.0,0.05527777777777778,1,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,30,1.0,0.32472222222222225,4,0,1,0,0,0,0
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2.0,0.39444444444444443,3,0,1,0,0,0,1
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,5,5.0,0.045,1,1,0,1,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,18,6.0,0.12555555555555556,1,0,1,0,0,0,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,19,6.0,0.08833333333333333,2,0,1,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,4,6.0,0.034722222222222224,5,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,18,5.0,0.022222222222222223,3,2,0,1,0,0,0
28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,9,2.0,0.32861111111111113,2,0,1,0,0,0,1
35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,28,8.0,0.014444444444444444,8,0,1,0,0,0,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,15,6.0,0.075,2,3,0,0,1,0,0
28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,28,7.0,0.02666666666666667,4,0,1,0,0,0,0
54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,12,5.0,0.04888888888888889,2,1,0,1,0,0,0
54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,18,8.0,0.31277777777777777,5,0,1,0,0,0,0
60,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,14,8.0,0.02638888888888889,2,0,1,0,0,0,0
61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,14,4.0,0.036944444444444446,2,0,1,0,0,0,1
44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,3,9.0,0.12333333333333334,1,1,0,1,0,0,1
31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,6,5.0,0.03333333333333333,1,0,1,0,0,0,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,10,7.0,0.1313888888888889,1,0,1,0,0,0,0
23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,9,7.0,0.0875,4,0,1,0,0,0,0
46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20,8.0,0.022222222222222223,5,0,1,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,26,6.0,0.01972222222222222,1,0,1,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,5,2.0,0.0425,2,2,0,1,0,0,0
52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,8.0,0.2127777777777778,2,0,1,0,0,0,1
32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,28,8.0,0.004166666666666667,13,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,12,5.0,0.021666666666666667,5,3,0,1,0,0,0
66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,13,8.0,0.059166666666666666,1,0,1,0,0,0,0
38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,5,5.0,0.06888888888888889,1,0,1,0,0,0,0
53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,11,8.0,0.020277777777777777,2,0,1,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21,7.0,0.027777777777777776,1,0,1,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,11,8.0,0.0625,4,0,1,0,0,0,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,15,10.0,0.1225,5,5,0,1,0,0,1
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,20,5.0,0.041666666666666664,1,0,1,0,0,0,0
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,18,11.0,0.03166666666666667,2,0,1,0,0,0,0
55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,14,7.0,0.14222222222222222,3,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,21,7.0,0.016944444444444446,1,0,1,0,0,0,0
52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,19,6.0,0.04111111111111111,1,0,1,0,0,0,0
83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,12,10.0,0.2127777777777778,1,3,0,1,0,0,0
26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,13,5.0,0.035833333333333335,4,0,1,0,0,0,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,8.0,0.12611111111111112,1,0,1,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,18,6.0,0.027777777777777776,4,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,17,4.0,0.05138888888888889,2,2,0,1,0,0,0
58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,18,6.0,0.015277777777777777,1,0,1,0,0,0,0
58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,19,8.0,0.043333333333333335,2,0,1,0,0,0,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,16,7.0,0.025555555555555557,1,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,20,8.0,0.06638888888888889,2,0,1,0,0,0,0
46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,16,5.0,0.06944444444444445,1,0,1,0,0,0,0
